globalid;address;parentglobalid
20278462;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 2, литер  Е;6174546
20279625;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 76, литер  Б;6174546
20279155;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 1, литер  А;6174546
44350642;393311, Тамбовская обл, Инжавинский р-н, Инжавино рп., Маяковского ул., дом 12, литер  А;6136789
44319916;393310, Тамбовская обл, Инжавинский р-н, Инжавино рп., Базарная ул., дом 34, литер  А;5852102
20280312;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 1, литер  Г;6174546
20280505;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 6, литер  А;6174546
20279540;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 34, литер  А;6174546
20279084;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 28, литер  А;6174546
20278872;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 34, литер  Д;6174546
20280239;241029, Брянская обл, Брянск г., Олега Кошевого ул., дом 2, литер  Б;6174546
44385359;393311, Тамбовская обл, Инжавинский р-н, Инжавино рп., Маяковского ул., дом 10, литер  Б;6136789
